node_id,node_type,node_subtype,degree,source,source_edge,name,notes,display_group,display_color,display_label,infra_field,infra_type,infra_class,infra_category,infra_name,display_name,gate_name,gate_name_status,needs_gate_name_review,snap_dist_m,index_right,grid_x,grid_y,grid_id,lat,lon,cell_seq,grid_node_code
INF_0122,infrastructure,amenity:drinking_water,,infrastructure,E09174,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,30.73222526432833,5,2,1,21,40.7721433,-73.9679833,76,21076
INF_0128,infrastructure,leisure:playground,,infrastructure,E09174,East 72nd Street Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,East 72nd Street Playground,East 72nd Street Playground,,,False,14.837248395329693,5,2,1,21,40.7721433,-73.9679833,77,21077
N8872,dead_end,,1.0,graph,,N8872,,core,red,Core candidate node,,,,,,,,,,,5,2,1,21,40.77214329906965,-73.96798329881251,78,21078
INF_0034,infrastructure,amenity:drinking_water,,infrastructure,E08723,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,0.610139435250493,5,2,1,21,40.771929392193194,-73.96969371270414,79,21079
N8471,junction,,3.0,graph,,N8471,,core,red,Core candidate node,,,,,,,,,,,5,2,1,21,40.77192750151079,-73.96969280253458,80,21080
INF_0245,infrastructure,tourism:artwork,,infrastructure,E06970,Richard Morris Hunt,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Richard Morris Hunt,Richard Morris Hunt,,,False,28.41134291699104,5,2,1,21,40.77151608934498,-73.96831456035974,81,21081
N2458,junction,,3.0,graph,,N2458,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77855729951905,-73.96670220152502,1,22001
N2468,junction,,3.0,graph,,N2468,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77819250146424,-73.96657700190859,2,22002
N2690,junction,,4.0,graph,,N2690,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77809829953106,-73.96649939572272,3,22003
N10406,junction,,3.0,graph,,N10406,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.777962804348775,-73.96721269900802,4,22004
N10688,junction,,4.0,graph,,N10688,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.7778504006703,-73.96722810353552,5,22005
N2731,junction,,3.0,graph,,N2731,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.777819900927085,-73.9666779945987,6,22006
INF_0069,infrastructure,amenity:drinking_water,,infrastructure,E11102,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.8436388444698903,6,2,2,22,40.77766630519269,-73.96729367542542,7,22007
N10697,junction,,3.0,graph,,N10697,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.777622104307554,-73.96753039902504,8,22008
N10883,dead_end,,1.0,graph,,N10883,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.7775625994168,-73.96769299475802,9,22009
N10690,junction,,4.0,graph,,N10690,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77748009972482,-73.96736869579685,10,22010
N10817,junction,,3.0,graph,,N10817,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.777355802448724,-73.96689269747961,11,22011
N9789,junction,,3.0,graph,,N9789,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77717119788976,-73.96767119418374,12,22012
N9805,junction,,3.0,graph,,N9805,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77704450428085,-73.9681768035307,13,22013
INF_0265,infrastructure,tourism:artwork,,infrastructure,E11615,Still Hunt,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Still Hunt,Still Hunt,,,False,10.372382988152449,6,2,2,22,40.77680726821142,-73.9670735715228,14,22014
N9758,junction,,3.0,graph,,N9758,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77666279560822,-73.9678225945269,15,22015
N9777,junction,,3.0,graph,,N9777,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77662050139345,-73.96825170450258,16,22016
N9757,junction,,3.0,graph,,N9757,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77650109791958,-73.96847970051974,17,22017
N9769,junction,,3.0,graph,,N9769,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.776364396882705,-73.96782299478883,18,22018
N9747,junction,,3.0,graph,,N9747,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.776229801138015,-73.96798999624238,19,22019
N9736,junction,,3.0,graph,,N9736,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77612350209209,-73.9683737951396,20,22020
N9900,junction,,3.0,graph,,N9900,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77611690293715,-73.96769030075703,21,22021
N9737,junction,,3.0,graph,,N9737,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77608079817447,-73.96839649695836,22,22022
N11176,junction,,3.0,graph,,N11176,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77580530354069,-73.96725340243127,23,22023
N9474,junction,,3.0,graph,,N9474,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77575540323265,-73.96855229879012,24,22024
N11158,junction,,3.0,graph,,N11158,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77574720255762,-73.9675205013174,25,22025
N10117,junction,,3.0,graph,,N10117,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.775720496668725,-73.96912800341319,26,22026
N10155,junction,,3.0,graph,,N10155,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.775701104475196,-73.96925739734245,27,22027
N11304,junction,,3.0,graph,,N11304,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77569509745655,-73.96758989598568,28,22028
N11275,junction,,3.0,graph,,N11275,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77558839856352,-73.96770829411683,29,22029
N5867,junction,,3.0,graph,,N5867,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77554500066466,-73.9672316007752,30,22030
N2687,junction,,3.0,graph,,N2687,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77534710082316,-73.96756839609003,31,22031
INF_0177,infrastructure,amenity:restaurant,,infrastructure,E09841,Loeb Boathouse,useful_infrastructure; amenity:restaurant,infrastructure,#ff7f0e,Food / cafe,amenity,restaurant,Food / cafe,Food / cafe,Loeb Boathouse,Loeb Boathouse,,,False,22.4578114859457,6,2,2,22,40.77534344377567,-73.96847683424062,32,22032
N2609,junction,,3.0,graph,,N2609,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77512360151256,-73.96841430263709,33,22033
INF_0289,infrastructure,amenity:toilets,,infrastructure,E02597,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,9.875454814050427,6,2,2,22,40.7750330910969,-73.96858751849201,34,22034
N2616,junction,,4.0,graph,,N2616,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77500799617977,-73.96828120357735,35,22035
N2681,junction,,4.0,graph,,N2681,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.774960903010886,-73.96822809811795,36,22036
INF_0073,infrastructure,amenity:drinking_water,,infrastructure,E02596,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.0336693113040276,6,2,2,22,40.77491671720834,-73.9687823177357,37,22037
N2604,junction,,3.0,graph,,N2604,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77488630325018,-73.9688326006837,38,22038
N2680,junction,,3.0,graph,,N2680,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77481969745833,-73.96797130405099,39,22039
N2605,junction,,3.0,graph,,N2605,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77479960379674,-73.96870930446431,40,22040
INF_0176,infrastructure,tourism:attraction,,infrastructure,E02594,Loeb Boathouse,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Loeb Boathouse,Loeb Boathouse,,,False,13.083368934524486,6,2,2,22,40.774790544925466,-73.96901605072628,41,22041
N2679,junction,,3.0,graph,,N2679,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77478950381405,-73.96779230519758,42,22042
N2610,junction,,4.0,graph,,N2610,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77474489663516,-73.9686347972873,43,22043
N2678,junction,,3.0,graph,,N2678,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77472589797361,-73.96796780243938,44,22044
N2611,junction,,3.0,graph,,N2611,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77471420049942,-73.9685859055679,45,22045
N2607,junction,,3.0,graph,,N2607,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77471359716361,-73.96919080218005,46,22046
N2603,junction,,3.0,graph,,N2603,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77469929748077,-73.96924689523422,47,22047
N2572,junction,,3.0,graph,,N2572,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77467840326504,-73.96963379554768,48,22048
N2632,junction,,3.0,graph,,N2632,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77459619835605,-73.9684114052466,49,22049
N2633,junction,,3.0,graph,,N2633,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77458620320018,-73.96834939568694,50,22050
N8036,junction,,4.0,graph,,N8036,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77455455459863,-73.96893876201864,51,22051
N2619,junction,,4.0,graph,,N2619,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77450254309134,-73.96885843053423,52,22052
N2639,junction,,3.0,graph,,N2639,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77432199688946,-73.96866989569531,53,22053
N8009,junction,,3.0,graph,,N8009,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77421689601242,-73.9686466958446,54,22054
N2599,junction,,3.0,graph,,N2599,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77376959713224,-73.97035480079604,55,22055
N6889,junction,,3.0,graph,,N6889,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77371909711789,-73.96905339650066,56,22056
N0453,junction,,4.0,graph,,N0453,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.7737055997733,-73.9691397996399,57,22057
N6882,junction,,4.0,graph,,N6882,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77368939741355,-73.96926929438719,58,22058
N6881,junction,,3.0,graph,,N6881,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77368449815473,-73.97063080176237,59,22059
N6879,junction,,3.0,graph,,N6879,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77368289839583,-73.96936869501775,60,22060
N6854,junction,,3.0,graph,,N6854,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.773571999728645,-73.97028630344006,61,22061
N3163,junction,,4.0,graph,,N3163,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77348929625481,-73.97033200468029,62,22062
N0442,junction,,4.0,graph,,N0442,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77346670439042,-73.96931199407162,63,22063
N5904,junction,,4.0,graph,,N5904,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77343559757734,-73.9703603011927,64,22064
N11574,junction,,3.0,graph,,N11574,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.773408098119006,-73.96934250016967,65,22065
N0432,junction,,4.0,graph,,N0432,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77324599620641,-73.96888009870733,66,22066
N5898,junction,,4.0,graph,,N5898,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.773244295618895,-73.97102480531714,67,22067
N5875,junction,,4.0,graph,,N5875,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77304019808565,-73.97023469806494,68,22068
N13419,junction,,4.0,graph,,N13419,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.772868896250955,-73.97138829884501,69,22069
N13420,junction,,3.0,graph,,N13420,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.772824600082814,-73.97118800246854,70,22070
N13421,junction,,4.0,graph,,N13421,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77267969794776,-73.97146259824908,71,22071
N13422,junction,,3.0,graph,,N13422,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.772634301035424,-73.97126209422751,72,22072
N5882,junction,,4.0,graph,,N5882,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77262879951397,-73.96943709892975,73,22073
N11133,junction,,3.0,graph,,N11133,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77247420331919,-73.9695153954178,74,22074
INF_0262,infrastructure,tourism:artwork,,infrastructure,E10999,Snow Babies,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Snow Babies,Snow Babies,,,False,1.607057469229088,6,2,2,22,40.77246079999998,-73.9697534,75,22075
N10592,dead_end,,1.0,graph,,N10592,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77246079805417,-73.9697533972473,76,22076
INF_0181,infrastructure,tourism:artwork,,infrastructure,E11600,Mother Goose,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Mother Goose,Mother Goose,,,False,6.58177347272404,6,2,2,22,40.77245834970819,-73.9695982296082,77,22077
N10593,junction,,3.0,graph,,N10593,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.772431301834054,-73.96961889960947,78,22078
N11143,junction,,3.0,graph,,N11143,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77239709768011,-73.96946160542711,79,22079
N10792,junction,,3.0,graph,,N10792,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77235539996067,-73.96956170199705,80,22080
N13423,junction,,4.0,graph,,N13423,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77235230041921,-73.97159129622911,81,22081
N8883,junction,,3.0,graph,,N8883,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77230820209472,-73.97138890086173,82,22082
N3123,junction,,3.0,graph,,N3123,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77228230424739,-73.9712404953234,83,22083
N8464,junction,,4.0,graph,,N8464,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77221090091247,-73.96960859499312,84,22084
N8467,junction,,3.0,graph,,N8467,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77216250285276,-73.97039320385028,85,22085
N8461,junction,,3.0,graph,,N8461,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.77209399630024,-73.96986959452593,86,22086
N10657,junction,,3.0,graph,,N10657,,core,red,Core candidate node,,,,,,,,,,,6,2,2,22,40.771868996036886,-73.97040679974816,87,22087
N13429,dead_end,,1.0,graph,,N13429,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.779298303298894,-73.96889579423939,1,23001
INF_0324,infrastructure,entrance:yes,,infrastructure,E14128,Unnamed yes entrance,useful_infrastructure; entrance:yes,infrastructure,#7f7f7f,Entrance / gate,entrance,yes,Entrance / gate,Entrance / gate,Unnamed yes entrance,Unnamed yes entrance,,missing_name,True,0.0,7,2,3,23,40.779298299999994,-73.9688958,2,23002
INF_0156,infrastructure,tourism:museum,,infrastructure,E02430,Henry Luce Nature Observatory,useful_infrastructure; tourism:museum,infrastructure,#9467bd,Information / landmark,tourism,museum,Information / landmark,Information / landmark,Henry Luce Nature Observatory,Henry Luce Nature Observatory,,,False,5.142984808402485,7,2,3,23,40.77922732107904,-73.96881608236662,3,23003
INF_0065,infrastructure,amenity:drinking_water,,infrastructure,E02428,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.7055694408886497,7,2,3,23,40.77919501791213,-73.96868503462463,4,23004
N2430,junction,,3.0,graph,,N2430,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77874300399628,-73.96722509754272,5,23005
N9084,dead_end,,1.0,graph,,N9084,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77869740198908,-73.96798709533766,6,23006
N9085,junction,,3.0,graph,,N9085,length_confirmation,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77866139842007,-73.96801259799533,7,23007
INF_0305,infrastructure,barrier:gate,,infrastructure,E09416,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,7,2,3,23,40.77859109999999,-73.9680598,8,23008
N9086,dead_end,,1.0,graph,,N9086,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77852929754254,-73.96810099733356,9,23009
N10296,junction,,3.0,graph,,N10296,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.778492702306615,-73.96895520392073,10,23010
N10410,junction,,3.0,graph,,N10410,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77839249787064,-73.96796819648601,11,23011
N10291,junction,,4.0,graph,,N10291,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77839179689154,-73.96886719814549,12,23012
N10399,dead_end,,1.0,graph,,N10399,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77837490429794,-73.96773049896535,13,23013
INF_0280,infrastructure,amenity:toilets,,infrastructure,E10796,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,1.8516696539671065,7,2,3,23,40.7783749,-73.9677305,14,23014
N10277,junction,,4.0,graph,,N10277,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.778359199433,-73.96902489905942,15,23015
N10097,junction,,3.0,graph,,N10097,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.778336495927434,-73.96963579925085,16,23016
N10398,junction,,3.0,graph,,N10398,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77831939805034,-73.96780639556484,17,23017
N10575,junction,,3.0,graph,,N10575,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77829839753421,-73.96803580235479,18,23018
N10586,junction,,3.0,graph,,N10586,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.778153797139325,-73.96863249482524,19,23019
N10289,junction,,3.0,graph,,N10289,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77780159841529,-73.96894010389707,20,23020
N10137,junction,,3.0,graph,,N10137,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.777760696267705,-73.96987260353426,21,23021
N10583,junction,,3.0,graph,,N10583,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77770060126812,-73.96867350341135,22,23022
N10740,dead_end,,1.0,graph,,N10740,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77767130018891,-73.96816499496822,23,23023
N10118,junction,,3.0,graph,,N10118,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.7775829983396,-73.9694348946903,24,23024
N10029,junction,,3.0,graph,,N10029,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77757999629326,-73.96851920479881,25,23025
N10604,junction,,3.0,graph,,N10604,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77755790308236,-73.96849449491754,26,23026
N10121,junction,,3.0,graph,,N10121,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.777526904196456,-73.96930489826437,27,23027
N10042,junction,,3.0,graph,,N10042,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77750840326105,-73.97025459825785,28,23028
N10125,junction,,3.0,graph,,N10125,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77748939938163,-73.96971309415342,29,23029
N10037,junction,,3.0,graph,,N10037,,core,red,Core candidate node,,,,,,,,,,,7,2,3,23,40.77748330086511,-73.96918760212733,30,23030
